type_dossier,cumul_crd_immo,nbr_credit_immo,cumul_crd_conso,nbr_credit_conso,nbr_enfants,emprunteur_salaire,coemprunteur_salaire,emprunteur.situation_familiale.libelle,emprunteur.intitule,emprunteur.allocation_familiale,emprunteur.anciennete,emprunteur.dette_divers.retard_loyer,emprunteur.dette_divers.retard_impot,emprunteur.dette_divers.decouvert,emprunteur.charge.loyer,emprunteur.charge.charge_courante,emprunteur.complement.tresorerie,emprunteur.complement_banque.huissier,emprunteur.nombre_rejets,emprunteur.estimation_retraite,coemprunteur.situation_familiale.libelle,coemprunteur.intitule,coemprunteur.allocation_familiale,coemprunteur.anciennete,coemprunteur.nombre_rejets,coemprunteur.estimation_retraite,est_encaisse,emprunteur_subventions,coemprunteur_subventions,type_contrat_menage,CategorieDPT,age_cat,co_age_cat
proprietaire,0.0,0.0,0.0,0.0,0,0.0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,50-55,10
locataire,0.0,0.0,55556.82,6.0,3,3794.3,0.0,Célibataire,Madame,295.05,1.7,0.0,0.0,1076.49,950.53,1022.33,11481.01,False,0,76.78940476190476,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,10
proprietaire,0.0,0.0,24100.0,7.0,0,1700.0,0.0,Divorcé(e),Madame,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,141.66666666666666,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,10
proprietaire,174000.0,3.0,94700.0,1.0,4,2590.75,3013.5,Marié(e),Madame,338.8,12.0,0.0,0.0,2900.0,0.0,0.0,50000.0,False,1,370.10714285714283,Marié(e),Monsieur,0.0,15.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,40-45,4
proprietaire,0.0,0.0,100000.0,10.0,1,1700.0,1700.0,Concubins,Madame,0.0,0.0,0.0,0.0,1500.0,174.0,0.0,5000.0,False,0,0.0,Concubins,Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,55-60,3
proprietaire,0.0,0.0,107425.19,6.0,0,2133.02,0.0,Célibataire,Monsieur,0.0,26.0,0.0,2748.0,1600.0,1000.0,0.0,5000.0,False,0,660.2204761904762,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,60-65,10
proprietaire,0.0,0.0,45999.0,3.0,0,2000.0,700.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,23.809523809523807,Marié(e),Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,4,70+,8
proprietaire,0.0,0.0,20200.0,3.0,0,3022.91,0.0,Célibataire,Madame,0.0,21.0,0.0,0.0,1800.0,0.0,0.0,15000.0,False,0,755.7275,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,encaisse,0.0,0.0,CDI,1,45-50,10
proprietaire,0.0,0.0,21411.5,3.0,2,1358.0,725.0,Concubins,Monsieur,131.16,7.5,0.0,0.0,2400.0,0.0,0.0,3500.0,False,19,121.25,Concubins,Madame,0.0,12.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,45-50,3
proprietaire,70000.0,1.0,45000.0,5.0,4,2200.0,2200.0,Marié(e),Madame,148.52,27.0,0.0,0.0,2500.0,0.0,0.0,10000.0,False,0,707.1428571428572,Marié(e),Monsieur,0.0,22.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,45-50,6
proprietaire,115000.0,1.0,115000.0,2.0,1,2500.0,0.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8000.0,False,0,29.76190476190476,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,10
proprietaire,41227.14,1.0,6301.55,1.0,1,1500.0,0.0,Divorcé(e),Monsieur,0.0,7.0,0.0,0.0,0.0,1000.0,0.0,5000.0,False,0,125.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,100.0,0.0,CDI,2,50-55,10
proprietaire,0.0,0.0,49360.0,4.0,2,3198.25,0.0,Marié(e),Monsieur,0.0,32.0,0.0,0.0,1150.0,0.0,0.0,3000.0,False,0,1218.3809523809523,Marié(e),Madame,0.0,3.0,0.0,0.0,non_encaisse,0.0,80.0,CDI,1,50-55,5
proprietaire,0.0,0.0,37878.8,7.0,0,1541.0,0.0,Concubins,Madame,0.0,1.0,0.0,0.0,600.0,1.0,0.0,3000.0,False,0,18.345238095238095,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,10
proprietaire,285000.0,1.0,20966.0,5.0,1,2258.7,3333.33,Marié(e),Madame,0.0,0.8,0.0,0.0,2000.0,0.0,0.0,7000.0,False,0,21.51142857142857,Marié(e),Madame,0.0,26.0,0.0,0.0,non_encaisse,520.0,0.0,CDI,1,35-40,5
proprietaire,74970.62,1.0,34159.03,1.0,0,2000.0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,4730.62,900.0,0.0,5000.0,False,0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,70+,8
locataire,0.0,0.0,21645.8,4.0,0,2196.5,0.0,Célibataire,Madame,0.0,21.0,0.0,0.0,500.0,710.0,0.0,3000.0,False,0,549.125,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,50-55,10
proprietaire,0.0,0.0,55915.97,4.0,0,1685.26,1698.95,Marié(e),Madame,0.0,9.0,0.0,934.0,1101.1,360.0,222.0,5912.81,False,0,180.5635714285714,Marié(e),Monsieur,0.0,11.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,8
proprietaire,0.0,0.0,29025.0,2.0,0,1635.0,1252.0,Marié(e),Madame,0.0,17.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,330.89285714285717,Marié(e),Monsieur,0.0,21.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,8
locataire,0.0,0.0,17000.0,2.0,0,2600.0,0.0,Divorcé(e),Monsieur,0.0,1.0,0.0,0.0,0.0,1330.0,0.0,5000.0,False,0,30.95238095238095,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,70+,10
proprietaire,80000.0,1.0,21000.0,3.0,1,2593.0,1750.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,30.869047619047617,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,30-35,1
proprietaire,110000.0,1.0,38000.0,2.0,2,3230.62,0.0,Divorcé(e),Monsieur,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,692.2757142857142,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,1,40-45,10
proprietaire,100000.0,1.0,82138.0,6.0,0,2900.0,0.0,Veuf/Veuve,Madame,0.0,35.0,0.0,0.0,1500.0,0.0,0.0,15000.0,False,0,1208.3333333333335,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,60-65,10
proprietaire,0.0,0.0,35333.78,8.0,3,4232.33,1365.08,Marié(e),Monsieur,125.78,7.0,0.0,0.0,3000.0,1.0,0.0,2000.0,False,0,352.69416666666666,Marié(e),Madame,0.0,16.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,60-65,6
locataire,0.0,0.0,15999.0,3.0,2,1542.0,0.0,Concubins,Monsieur,0.0,0.9,0.0,0.0,0.0,750.0,0.0,30000.0,False,0,16.521428571428572,Concubins,Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,45-50,5
proprietaire,0.0,0.0,34000.0,3.0,0,1976.42,798.0,Marié(e),Monsieur,0.0,30.0,0.0,0.0,1700.0,0.0,0.0,5000.0,False,0,705.8642857142858,Marié(e),Madame,0.0,4.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,60-65,5
proprietaire,0.0,0.0,51035.0,5.0,1,4280.0,0.0,Divorcé(e),Madame,0.0,11.0,0.0,0.0,0.0,0.0,512.0,6308.0,False,0,560.4761904761905,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,300.0,0.0,CDI,1,50-55,10
locataire,0.0,0.0,34000.0,5.0,0,3500.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,700.0,0.0,10000.0,False,0,41.666666666666664,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,30-35,10
proprietaire,0.0,0.0,19000.0,2.0,5,2500.0,2400.0,Marié(e),Monsieur,529.09,14.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,416.66666666666663,Marié(e),Monsieur,0.0,13.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,3
locataire,0.0,0.0,68565.0,4.0,1,4500.0,0.0,Concubins,Madame,0.0,20.0,0.0,0.0,1700.0,900.0,0.0,1500.0,False,4,1071.4285714285713,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,0,40-45,10
proprietaire,0.0,0.0,92744.55,6.0,0,2156.09,216.0,Marié(e),Monsieur,0.0,10.0,0.0,0.0,150.0,0.0,0.0,2428.9,False,0,256.67738095238093,Marié(e),Madame,0.0,4.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,60-65,8
proprietaire,162000.0,1.0,40462.0,2.0,1,1705.0,1793.0,Marié(e),Madame,0.0,5.0,0.0,0.0,2000.0,0.0,0.0,2000.0,False,0,101.48809523809523,Marié(e),Monsieur,0.0,5.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,30-35,2
proprietaire,0.0,0.0,29900.0,2.0,0,1833.33,0.0,Divorcé(e),Madame,0.0,14.0,0.0,0.0,800.0,1.0,0.0,5000.0,False,0,305.55499999999995,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,10
proprietaire,0.0,0.0,33000.0,2.0,0,1980.0,0.0,Célibataire,Madame,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,141.42857142857142,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,3,70+,10
proprietaire,100000.0,1.0,44500.0,2.0,0,2457.58,0.0,Concubins,Monsieur,0.0,3.0,0.0,0.0,100.0,0.0,0.0,5000.0,False,0,87.77071428571428,Concubins,Madame,0.0,0.6,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,1
proprietaire,0.0,0.0,40628.39,4.0,0,1920.0,0.0,Veuf/Veuve,Madame,0.0,0.0,0.0,0.0,700.0,0.0,0.0,5000.0,False,2,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,encaisse,0.0,0.0,RETRAITE,2,70+,10
proprietaire,0.0,0.0,6000.0,2.0,1,2000.0,0.0,Divorcé(e),Madame,0.0,15.0,0.0,0.0,400.0,500.0,0.0,3000.0,False,0,357.14285714285717,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,55-60,10
proprietaire,110000.0,1.0,34739.0,3.0,1,2500.0,0.0,Célibataire,Monsieur,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,178.57142857142856,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,35-40,10
proprietaire,0.0,0.0,129916.45,6.0,0,2674.0,0.0,Célibataire,Madame,0.0,30.0,0.0,0.0,6000.0,0.0,0.0,10000.0,False,0,955.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,0,60-65,10
proprietaire,281491.43,2.0,43475.810000000005,8.0,2,7867.0,3139.0,Marié(e),Monsieur,0.0,3.0,0.0,0.0,1000.0,0.0,0.0,40000.0,False,1,280.9642857142857,Marié(e),Madame,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,50-55,1
proprietaire,0.0,0.0,38417.0,6.0,0,776.0,1273.0,Marié(e),Madame,0.0,11.0,0.0,0.0,631.0,0.0,700.0,2500.0,False,2,101.61904761904762,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,70+,7
proprietaire,0.0,0.0,57400.0,5.0,3,1850.0,0.0,Concubins,Monsieur,338.8,1.0,0.0,0.0,300.0,900.0,0.0,0.0,False,0,22.023809523809522,Concubins,Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,1
proprietaire,70000.0,1.0,0.0,0.0,0,1677.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,550.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,35-40,10
proprietaire,99796.0,1.0,9295.0,1.0,2,0.0,3000.0,Marié(e),Monsieur,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Marié(e),Monsieur,0.0,14.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,4
proprietaire,100000.0,1.0,40000.0,1.0,3,6020.0,0.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,71.66666666666666,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,50-55,10
proprietaire,225000.0,1.0,17200.0,2.0,2,3333.0,0.0,Marié(e),Monsieur,131.16,20.0,0.0,0.0,0.0,630.0,0.0,16000.0,False,0,793.5714285714286,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,4
locataire,0.0,0.0,41674.0,2.0,0,0.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,25-30,10
proprietaire,0.0,0.0,19124.83,3.0,1,6309.0,0.0,Célibataire,Monsieur,0.0,5.0,0.0,0.0,1000.0,1000.0,0.0,50000.0,False,0,375.5357142857143,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,45-50,10
proprietaire,120000.0,1.0,24041.85,2.0,0,1935.0,1409.43,Marié(e),Madame,0.0,15.0,0.0,0.0,2320.0,0.0,1163.0,6679.68,False,0,0.0,Marié(e),Monsieur,0.0,0.7,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,55-60,6
proprietaire,218700.0,1.0,32000.0,2.0,0,5264.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,35-40,10
proprietaire,0.0,0.0,63828.03,3.0,0,2157.15,0.0,Veuf/Veuve,Madame,0.0,30.0,0.0,0.0,600.0,900.0,0.0,5000.0,False,0,770.4107142857143,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,10
proprietaire,200000.0,2.0,24999.0,3.0,2,4000.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,47.61904761904761,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,10
locataire,0.0,0.0,45750.0,3.0,0,2300.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,27.38095238095238,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,55-60,10
proprietaire,100000.0,1.0,29001.0,3.0,3,4000.0,0.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,900.0,0.0,10000.0,False,0,47.61904761904761,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,10
proprietaire,0.0,0.0,51500.0,4.0,0,1330.0,1620.0,Marié(e),Monsieur,0.0,1.0,0.0,0.0,0.0,630.0,0.0,5000.0,False,0,15.833333333333332,Marié(e),Madame,0.0,7.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,60-65,8
proprietaire,112000.0,1.0,44000.0,2.0,0,2918.0,0.0,Célibataire,Monsieur,0.0,0.2,0.0,0.0,800.0,0.0,0.0,20000.0,False,1,6.947619047619048,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,30-35,10
locataire,0.0,0.0,14000.0,3.0,0,1633.0,1300.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,0.0,470.0,0.0,2000.0,False,2,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,70+,8
proprietaire,0.0,0.0,92335.82,6.0,2,2328.25,0.0,Marié(e),Monsieur,148.52,2.0,0.0,0.0,0.0,0.0,0.0,60000.0,False,0,55.4345238095238,Marié(e),Madame,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,25-30,9
proprietaire,65281.0,1.0,28040.0,2.0,0,2089.75,0.0,Célibataire,Monsieur,0.0,9.0,0.0,0.0,350.0,0.0,0.0,20000.0,False,0,223.9017857142857,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,4,30-35,10
proprietaire,85000.0,2.0,50600.0,4.0,2,2250.0,1900.0,Marié(e),Monsieur,0.0,15.0,0.0,0.0,800.0,0.0,0.0,10000.0,False,0,401.7857142857143,Marié(e),Madame,0.0,13.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,40-45,4
proprietaire,0.0,0.0,55000.0,2.0,0,3000.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,630.0,0.0,20000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,50-55,10
proprietaire,0.0,0.0,40000.0,1.0,0,4000.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,60000.0,False,0,47.61904761904761,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,60-65,10
proprietaire,0.0,0.0,14500.0,2.0,0,2900.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,630.0,0.0,15000.0,False,0,34.52380952380952,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,35-40,10
proprietaire,0.0,0.0,10002.0,3.0,2,2110.79,0.0,Marié(e),Madame,0.0,11.0,0.0,0.0,0.0,0.0,0.0,9000.0,False,0,276.4129761904762,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,3,60-65,10
proprietaire,118000.0,1.0,42000.0,2.0,3,2004.16,1900.0,Concubins,Madame,338.8,7.0,0.0,0.0,0.0,0.0,0.0,20000.0,False,0,167.01333333333332,Concubins,Monsieur,0.0,2.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,30-35,2
proprietaire,0.0,0.0,25326.0,6.0,2,1777.0,1107.0,Pacsé(e),Monsieur,139.0,7.0,0.0,0.0,907.0,900.0,0.0,7483.0,False,13,148.08333333333331,Pacsé(e),Madame,0.0,10.0,0.0,0.0,non_encaisse,0.0,125.0,CDI,2,30-35,2
proprietaire,60000.0,1.0,24800.0,3.0,1,3600.0,0.0,Célibataire,Monsieur,0.0,33.0,0.0,0.0,0.0,1000.0,0.0,5000.0,False,0,1414.2857142857142,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,50-55,10
proprietaire,0.0,0.0,82886.91,5.0,0,2267.14,1873.0,Marié(e),Monsieur,0.0,20.0,0.0,0.0,0.0,900.0,0.0,0.0,False,0,539.795238095238,Marié(e),Madame,0.0,5.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,50-55,5
proprietaire,0.0,0.0,0.0,0.0,0,0.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,TNS,0,inconnu,10
proprietaire,0.0,0.0,37061.83,6.0,3,1770.41,0.0,Marié(e),Monsieur,299.2,13.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,273.99202380952386,Marié(e),Madame,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,45-50,4
proprietaire,0.0,0.0,0.0,0.0,0,0.0,0.0,Marié(e),Madame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Marié(e),Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,35-40,4
proprietaire,0.0,0.0,21200.0,4.0,0,2122.25,0.0,Concubins,Madame,0.0,11.0,0.0,0.0,0.0,1.0,0.0,5000.0,False,0,277.9136904761905,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,55-60,10
locataire,0.0,0.0,0.0,0.0,0,0.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,0,inconnu,10
locataire,0.0,0.0,29000.0,2.0,0,1600.0,810.0,Concubins,Monsieur,0.0,4.0,0.0,0.0,300.0,513.0,0.0,3000.0,False,0,76.19047619047619,Concubins,Monsieur,0.0,2.0,0.0,0.0,non_encaisse,125.0,0.0,CDI,2,55-60,8
locataire,0.0,0.0,49000.0,7.0,0,3200.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,70+,10
proprietaire,24000.0,6.0,78000.0,1.0,0,3.0,0.0,Célibataire,Monsieur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,0.03571428571428571,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,0,70+,10
locataire,0.0,0.0,12000.0,3.0,1,2800.0,0.0,Célibataire,Madame,0.0,0.0,0.0,0.0,0.0,514.0,0.0,5000.0,False,0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,4,55-60,8
proprietaire,1.0,1.0,10000.0,5.0,1,0.0,0.0,Pacsé(e),Madame,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,2,25-30,10
proprietaire,0.0,0.0,24499.75,6.0,2,2128.0,0.0,Marié(e),Monsieur,0.0,2.0,0.0,0.0,500.0,0.0,0.0,0.0,False,0,50.666666666666664,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,30-35,10
proprietaire,0.0,0.0,22663.36,3.0,0,1550.0,0.0,Célibataire,Madame,0.0,1.0,0.0,142.0,0.0,0.0,0.0,5000.0,False,0,18.452380952380953,Aucun coemprunteur,Monsieur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,SANS EMPLOI,2,40-45,10
locataire,0.0,0.0,29500.0,5.0,0,1400.0,0.0,Célibataire,Madame,0.0,0.0,0.0,0.0,0.0,215.0,0.0,5000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,25-30,10
proprietaire,0.0,0.0,20600.0,6.0,0,2150.0,1800.0,Marié(e),Madame,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2000.0,False,0,332.73809523809524,Marié(e),Monsieur,0.0,33.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,70+,7
locataire,0.0,0.0,13580.0,5.0,0,1650.0,0.0,Célibataire,Monsieur,0.0,0.0,0.0,0.0,0.0,295.0,0.0,10000.0,False,0,0.0,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,4,25-30,10
locataire,0.0,0.0,19180.0,5.0,2,2500.0,1092.0,Célibataire,Monsieur,148.52,3.0,0.0,0.0,0.0,400.0,0.0,5000.0,False,0,89.28571428571428,Célibataire,Madame,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,2,30-35,0
locataire,29000.0,1.0,6000.0,3.0,0,2760.0,0.0,Célibataire,Madame,0.0,27.0,0.0,0.0,0.0,750.0,0.0,0.0,False,0,887.1428571428572,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,260.0,0.0,RETRAITE,4,55-60,10
proprietaire,50000.0,1.0,25000.0,4.0,0,1850.0,0.0,Célibataire,Madame,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,False,0,22.023809523809522,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,INCONNU,1,70+,10
proprietaire,4000.0,1.0,12999.0,3.0,0,2000.0,500.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,23.809523809523807,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,4,55-60,6
locataire,0.0,0.0,39771.130000000005,3.0,1,1200.0,2226.0,Marié(e),Madame,0.0,15.0,0.0,0.0,0.0,832.47,0.0,0.0,False,0,214.28571428571428,Marié(e),Monsieur,0.0,21.0,0.0,0.0,non_encaisse,0.0,0.0,CDI,1,60-65,6
proprietaire,0.0,0.0,21114.0,5.0,0,1580.0,0.0,Concubins,Madame,0.0,15.0,0.0,0.0,300.0,1.0,0.0,3000.0,False,0,282.14285714285717,Aucun coemprunteur,Aucun coemprunteur,0.0,0.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,1,70+,10
proprietaire,50000.0,1.0,0.0,0.0,0,2400.0,1600.0,Marié(e),Madame,0.0,1.0,0.0,0.0,0.0,900.0,0.0,5000.0,False,0,28.57142857142857,Marié(e),Monsieur,0.0,1.0,0.0,0.0,non_encaisse,0.0,0.0,RETRAITE,2,60-65,8
